Space ID,Room Location Area,Room Location,Room Location Section,Room Location Floor Suite,Room Base,Room Space,Room Type,Gender,Specialty Cd,Web Comments,Room Type Code,Short Name,Mandatory Meal Plan Flag
2971,Large Residences,Myles Standish Hall,Myles-05,Myles-0521,Myles-0521-B,Myles-0521-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
2973,Large Residences,Myles Standish Hall,Myles-05,Myles-0521,Myles-0521-C,Myles-0521-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
2975,Large Residences,Myles Standish Hall,Myles-05,Myles-0522,Myles-0522-A,Myles-0522-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
2977,Large Residences,Myles Standish Hall,Myles-05,Myles-0522,Myles-0522-B,Myles-0522-B-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
2978,Large Residences,Myles Standish Hall,Myles-05,Myles-0522,Myles-0522-B,Myles-0522-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
2980,Large Residences,Myles Standish Hall,Myles-05,Myles-0522,Myles-0522-C,Myles-0522-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
2982,Large Residences,Myles Standish Hall,Myles-05,Myles-0523,Myles-0523-A,Myles-0523-A-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
2984,Large Residences,Myles Standish Hall,Myles-05,Myles-0523,Myles-0523-B,Myles-0523-B-1,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
2985,Large Residences,Myles Standish Hall,Myles-05,Myles-0523,Myles-0523-B,Myles-0523-B-2,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
2987,Large Residences,Myles Standish Hall,Myles-05,Myles-0523,Myles-0523-C,Myles-0523-C-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
2989,Large Residences,Myles Standish Hall,Myles-05,Myles-0524,Myles-0524-A,Myles-0524-A-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
2991,Large Residences,Myles Standish Hall,Myles-05,Myles-0524,Myles-0524-B,Myles-0524-B-1,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
2992,Large Residences,Myles Standish Hall,Myles-05,Myles-0524,Myles-0524-B,Myles-0524-B-2,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
2994,Large Residences,Myles Standish Hall,Myles-05,Myles-0524,Myles-0524-C,Myles-0524-C-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
2996,Large Residences,Myles Standish Hall,Myles-05,Myles-0525,Myles-0525-A,Myles-0525-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
2999,Large Residences,Myles Standish Hall,Myles-05,Myles-0525,Myles-0525-B,Myles-0525-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
2998,Large Residences,Myles Standish Hall,Myles-05,Myles-0525,Myles-0525-B,Myles-0525-B-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
3001,Large Residences,Myles Standish Hall,Myles-05,Myles-0525,Myles-0525-C,Myles-0525-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
3003,Large Residences,Myles Standish Hall,Myles-05,Myles-0526,Myles-0526-A,Myles-0526-A-1,Suite-6Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
3005,Large Residences,Myles Standish Hall,Myles-05,Myles-0526,Myles-0526-B,Myles-0526-B-1,Suite-6Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
3006,Large Residences,Myles Standish Hall,Myles-05,Myles-0526,Myles-0526-B,Myles-0526-B-2,Suite-6Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
3008,Large Residences,Myles Standish Hall,Myles-05,Myles-0526,Myles-0526-C,Myles-0526-C-1,Suite-6Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
3010,Large Residences,Myles Standish Hall,Myles-05,Myles-0526,Myles-0526-D,Myles-0526-D-1,Suite-6Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
3011,Large Residences,Myles Standish Hall,Myles-05,Myles-0526,Myles-0526-D,Myles-0526-D-2,Suite-6Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
3013,Large Residences,Myles Standish Hall,Myles-05,Myles-0527,Myles-0527-A,Myles-0527-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
3016,Large Residences,Myles Standish Hall,Myles-05,Myles-0527,Myles-0527-B,Myles-0527-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
3015,Large Residences,Myles Standish Hall,Myles-05,Myles-0527,Myles-0527-B,Myles-0527-B-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,ST,Myles,True
3018,Large Residences,Myles Standish Hall,Myles-05,Myles-0527,Myles-0527-C,Myles-0527-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,SB,Myles,True
3020,Large Residences,Myles Standish Hall,Myles-05,Myles-0528,Myles-0528,Myles-0528-1,Dorm-Single-PB,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_5thFloor.jpg,PB,Myles,True
3023,Large Residences,Myles Standish Hall,Myles-06,Myles-0601,Myles-0601-A,Myles-0601-A-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3025,Large Residences,Myles Standish Hall,Myles-06,Myles-0601,Myles-0601-B,Myles-0601-B-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3027,Large Residences,Myles Standish Hall,Myles-06,Myles-0601,Myles-0601-C,Myles-0601-C-1,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3028,Large Residences,Myles Standish Hall,Myles-06,Myles-0601,Myles-0601-C,Myles-0601-C-2,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3030,Large Residences,Myles Standish Hall,Myles-06,Myles-0602,Myles-0602-A,Myles-0602-A-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3033,Large Residences,Myles Standish Hall,Myles-06,Myles-0602,Myles-0602-B,Myles-0602-B-2,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3032,Large Residences,Myles Standish Hall,Myles-06,Myles-0602,Myles-0602-B,Myles-0602-B-1,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3035,Large Residences,Myles Standish Hall,Myles-06,Myles-0602,Myles-0602-C,Myles-0602-C-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3037,Large Residences,Myles Standish Hall,Myles-06,Myles-0603,Myles-0603-A,Myles-0603-A-1,Suite-3Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3039,Large Residences,Myles Standish Hall,Myles-06,Myles-0603,Myles-0603-B,Myles-0603-B-1,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3040,Large Residences,Myles Standish Hall,Myles-06,Myles-0603,Myles-0603-B,Myles-0603-B-2,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3042,Large Residences,Myles Standish Hall,Myles-06,Myles-0604,Myles-0604,Myles-0604-1,Dorm-Single-PB,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,PB,Myles,True
3048,Large Residences,Myles Standish Hall,Myles-06,Myles-0606,Myles-0606-A,Myles-0606-A-1,Suite-3Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3050,Large Residences,Myles Standish Hall,Myles-06,Myles-0606,Myles-0606-B,Myles-0606-B-1,Suite-3Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3051,Large Residences,Myles Standish Hall,Myles-06,Myles-0606,Myles-0606-B,Myles-0606-B-2,Suite-3Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3053,Large Residences,Myles Standish Hall,Myles-06,Myles-0607,Myles-0607-A,Myles-0607-A-1,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3054,Large Residences,Myles Standish Hall,Myles-06,Myles-0607,Myles-0607-A,Myles-0607-A-2,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3056,Large Residences,Myles Standish Hall,Myles-06,Myles-0607,Myles-0607-B,Myles-0607-B-1,Suite-3Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3060,Large Residences,Myles Standish Hall,Myles-06,Myles-0608,Myles-0608,Myles-0608-1,Semi-Suite-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3061,Large Residences,Myles Standish Hall,Myles-06,Myles-0608,Myles-0608,Myles-0608-2,Semi-Suite-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3065,Large Residences,Myles Standish Hall,Myles-06,Myles-0609,Myles-0609,Myles-0609-1,Dorm-Single-PB,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,PB,Myles,True
3068,Large Residences,Myles Standish Hall,Myles-06,Myles-0610,Myles-0610-A,Myles-0610-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3070,Large Residences,Myles Standish Hall,Myles-06,Myles-0610,Myles-0610-B,Myles-0610-B-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3073,Large Residences,Myles Standish Hall,Myles-06,Myles-0610,Myles-0610-C,Myles-0610-C-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3072,Large Residences,Myles Standish Hall,Myles-06,Myles-0610,Myles-0610-C,Myles-0610-C-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3076,Large Residences,Myles Standish Hall,Myles-06,Myles-0611,Myles-0611-A,Myles-0611-A-2,Suite-3Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3075,Large Residences,Myles Standish Hall,Myles-06,Myles-0611,Myles-0611-A,Myles-0611-A-1,Suite-3Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3078,Large Residences,Myles Standish Hall,Myles-06,Myles-0611,Myles-0611-B,Myles-0611-B-1,Suite-3Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3082,Large Residences,Myles Standish Hall,Myles-06,Myles-0612,Myles-0612,Myles-0612-1,Dorm-Single-PB,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,PB,Myles,True
3088,Large Residences,Myles Standish Hall,Myles-06,Myles-0614,Myles-0614,Myles-0614-1,Semi-Suite-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3089,Large Residences,Myles Standish Hall,Myles-06,Myles-0614,Myles-0614,Myles-0614-2,Semi-Suite-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3093,Large Residences,Myles Standish Hall,Myles-06,Myles-0615,Myles-0615-A,Myles-0615-A-1,Suite-3Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3094,Large Residences,Myles Standish Hall,Myles-06,Myles-0615,Myles-0615-A,Myles-0615-A-2,Suite-3Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3096,Large Residences,Myles Standish Hall,Myles-06,Myles-0615,Myles-0615-B,Myles-0615-B-1,Suite-3Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3100,Large Residences,Myles Standish Hall,Myles-06,Myles-0616,Myles-0616-A,Myles-0616-A-1,Suite-3Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3102,Large Residences,Myles Standish Hall,Myles-06,Myles-0616,Myles-0616-B,Myles-0616-B-1,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3103,Large Residences,Myles Standish Hall,Myles-06,Myles-0616,Myles-0616-B,Myles-0616-B-2,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3105,Large Residences,Myles Standish Hall,Myles-06,Myles-0617,Myles-0617-A,Myles-0617-A-1,Suite-3Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3107,Large Residences,Myles Standish Hall,Myles-06,Myles-0617,Myles-0617-B,Myles-0617-B-1,Suite-3Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3109,Large Residences,Myles Standish Hall,Myles-06,Myles-0617,Myles-0617-C,Myles-0617-C-1,Suite-3Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3111,Large Residences,Myles Standish Hall,Myles-06,Myles-0618,Myles-0618-A,Myles-0618-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3113,Large Residences,Myles Standish Hall,Myles-06,Myles-0618,Myles-0618-B,Myles-0618-B-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3115,Large Residences,Myles Standish Hall,Myles-06,Myles-0618,Myles-0618-C,Myles-0618-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3117,Large Residences,Myles Standish Hall,Myles-06,Myles-0618,Myles-0618-D,Myles-0618-D-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3119,Large Residences,Myles Standish Hall,Myles-06,Myles-0619,Myles-0619-A,Myles-0619-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3122,Large Residences,Myles Standish Hall,Myles-06,Myles-0619,Myles-0619-B,Myles-0619-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3121,Large Residences,Myles Standish Hall,Myles-06,Myles-0619,Myles-0619-B,Myles-0619-B-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3124,Large Residences,Myles Standish Hall,Myles-06,Myles-0619,Myles-0619-C,Myles-0619-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3126,Large Residences,Myles Standish Hall,Myles-06,Myles-0620,Myles-0620-A,Myles-0620-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3128,Large Residences,Myles Standish Hall,Myles-06,Myles-0620,Myles-0620-B,Myles-0620-B-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3129,Large Residences,Myles Standish Hall,Myles-06,Myles-0620,Myles-0620-B,Myles-0620-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3131,Large Residences,Myles Standish Hall,Myles-06,Myles-0620,Myles-0620-C,Myles-0620-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3133,Large Residences,Myles Standish Hall,Myles-06,Myles-0621,Myles-0621-A,Myles-0621-A-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3136,Large Residences,Myles Standish Hall,Myles-06,Myles-0621,Myles-0621-B,Myles-0621-B-2,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3135,Large Residences,Myles Standish Hall,Myles-06,Myles-0621,Myles-0621-B,Myles-0621-B-1,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3138,Large Residences,Myles Standish Hall,Myles-06,Myles-0621,Myles-0621-C,Myles-0621-C-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3140,Large Residences,Myles Standish Hall,Myles-06,Myles-0622,Myles-0622-A,Myles-0622-A-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3142,Large Residences,Myles Standish Hall,Myles-06,Myles-0622,Myles-0622-B,Myles-0622-B-1,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3143,Large Residences,Myles Standish Hall,Myles-06,Myles-0622,Myles-0622-B,Myles-0622-B-2,Suite-4Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3145,Large Residences,Myles Standish Hall,Myles-06,Myles-0622,Myles-0622-C,Myles-0622-C-1,Suite-4Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3147,Large Residences,Myles Standish Hall,Myles-06,Myles-0623,Myles-0623-A,Myles-0623-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3150,Large Residences,Myles Standish Hall,Myles-06,Myles-0623,Myles-0623-B,Myles-0623-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3149,Large Residences,Myles Standish Hall,Myles-06,Myles-0623,Myles-0623-B,Myles-0623-B-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3152,Large Residences,Myles Standish Hall,Myles-06,Myles-0623,Myles-0623-C,Myles-0623-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3154,Large Residences,Myles Standish Hall,Myles-06,Myles-0624,Myles-0624-A,Myles-0624-A-1,Suite-3Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3156,Large Residences,Myles Standish Hall,Myles-06,Myles-0624,Myles-0624-B,Myles-0624-B-1,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3157,Large Residences,Myles Standish Hall,Myles-06,Myles-0624,Myles-0624-B,Myles-0624-B-2,Suite-3Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3161,Large Residences,Myles Standish Hall,Myles-06,Myles-0625,Myles-0625-A,Myles-0625-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3163,Large Residences,Myles Standish Hall,Myles-06,Myles-0625,Myles-0625-B,Myles-0625-B-1,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3164,Large Residences,Myles Standish Hall,Myles-06,Myles-0625,Myles-0625-B,Myles-0625-B-2,Suite-4Person-Double,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3166,Large Residences,Myles Standish Hall,Myles-06,Myles-0625,Myles-0625-C,Myles-0625-C-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3168,Large Residences,Myles Standish Hall,Myles-06,Myles-0626,Myles-0626-A,Myles-0626-A-1,Suite-6Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3170,Large Residences,Myles Standish Hall,Myles-06,Myles-0626,Myles-0626-B,Myles-0626-B-1,Suite-6Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3171,Large Residences,Myles Standish Hall,Myles-06,Myles-0626,Myles-0626-B,Myles-0626-B-2,Suite-6Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3173,Large Residences,Myles Standish Hall,Myles-06,Myles-0626,Myles-0626-C,Myles-0626-C-1,Suite-6Person-Single,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
3176,Large Residences,Myles Standish Hall,Myles-06,Myles-0626,Myles-0626-D,Myles-0626-D-2,Suite-6Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3175,Large Residences,Myles Standish Hall,Myles-06,Myles-0626,Myles-0626-D,Myles-0626-D-1,Suite-6Person-Double,Male,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,ST,Myles,True
3178,Large Residences,Myles Standish Hall,Myles-06,Myles-0627,Myles-0627-A,Myles-0627-A-1,Suite-4Person-Single,Female,,http://www.bu.edu/housing/files/2015/04/610-Beacon_6thFloor.jpg,SB,Myles,True
